id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
10840,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wrangler Men Green Polo T-shirt
11992,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Stripes Green Tshirts
4159,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Air Coutblastic Grey White Black Shoe
17259,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black  Polo Tshirt
54902,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Do u speak green Men Orange T-shirt
35935,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men XR Mission Black Sports Shoes
22982,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men White Volcano Sports Shoes
9646,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts
42269,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Half Cab Shoes
12519,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Tape Men Beige Shoes
9474,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Self Design Blue Shirts
1619,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010.0,Sports,Reebok Men Micro Shorts Grey and White
32922,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Status Quo Men Printed Off White T-shirt
33850,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,Puma Men Suede Archive Eco Red Shoes
44902,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men  Black Shorts
57529,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes
19151,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors Of Benetton Men White T-shirt
8506,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men Nike air dictate MSL Black Sports Shoes
16925,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Spykar Men Stripes Navy Blue Sweaters
2800,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009.0,Casual,iD Men's Casual Strapped Leather Brown Shoe
28616,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt
34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,2013.0,Casual,Proline Black Lounge Shorts S11-BK/SGML
8734,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Striped Shirt
13659,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Red Stripe Shirt
34847,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Response Team White Sports Shoes
5817,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Puma Men's Sports Black T-shirt
46803,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Sports Shoes
19707,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt
31951,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Maestro Flight Black Sports Shoes
14018,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Stripes Grey Polo Tshirts
44768,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Macross Shoes
39300,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Chief Men Brown Shoes
45488,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Fila Men Navy Blue Shorts
36946,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,Fila Men DLS Temporal Grey Sports Shoes
20823,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Formal Black Shoes
48397,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,French Connection Men Grey Jeans
19535,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Sweater
7916,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Proline Men Brown Polo T-shirt
8162,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Red Checked Halbert Slim Fit Shirt
13833,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Puma Men Printed Black Sweatshirts
18621,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Team Essential Polo Black Tshirts
4569,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Collect White Shoe
1827,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Nike Men's Downshifter White/Blue Shoe
5689,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Liquid Roggers Black Shoe
9044,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2011.0,Formal,Buckaroo Men Arena Brown Formal Shoes
48363,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red & Black Check Shirt
6830,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Zoom Vomero Black Shoe
18413,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Shape-Ups Black Shoe
8196,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lamech Navy Blue Shirts
9878,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Hot Stepper Blue Striped Shirt
12915,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Spykar Men Back Print Grey T-Shirts
9420,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,John Miller Men Maroon grey Stripe Maroon Shirts
19999,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt
3926,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Wrangler Men's Wanderer's Dream Sky T-shirt
6468,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Numero Uno Men's Casual Black Shoe
3328,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,KXIP Mens Fangear Tee
19397,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Solid Blue T-Shirt
18245,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
9612,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Stripes Yellow Shirt
23804,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Puma Men Black Wirko Shoes
51418,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Myntra Men Grey Shirt
7788,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Proline Men Black Polo T-shirt
23038,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2011.0,Casual,Arrow Men Beige Solid Trousers
14488,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Flying Machine Men Casual Black Casual Shoes
10814,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Easter Bright Amslar Purple Shirt
38642,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Cricket Navy Blue Polo T-shirt
39790,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Peter England Men Blue Formal Shirt
27205,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Dark Blue Shorts
55625,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Numero Uno Men Brown Formal Shoes
8961,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men's Panther Black Shoe
16542,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Basics Men Grey Slim Fit Checked Shirt
4790,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Sports,ADIDAS Sky Ball Brown T-shirt
37097,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Wills Lifestyle Men Multi Coloured Polo T-shirt
20020,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors Of Benetton Men Blue Check Shirt
11767,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Men Printed Grey Tshirts
24480,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes
14027,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Printed Yellow Tshirts
5470,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Dunk Low Black Shoe
44757,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black Max Shoes
10487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans
13202,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ASICS Men Gel DS 16 Running White Sports Shoes
3787,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Basics Men Black & Blue Striped Polo T-shirt
34420,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Gamer T-shirt
23497,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men Strings Black Casual Shoes
7327,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Casual Black Shoe
53384,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2012.0,Casual,Puma Men Limnos Red Shoes
20676,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Brown Shoes
44333,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Indian Terrain Men Green Check Shirt
40793,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Quiksilver Men White Shoes
5828,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Edition Blue T-shirt
13666,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Blue Solid Shirt
16314,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Printed Purple TShirt
22121,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men Black Formal Shoes
7743,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Indigo Nation Men Red Polo T-shirt
2003,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,ADIDAS Mens Dark Blue T-shirt
7571,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Colorblock Red T-shirt
22313,Men,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Men Black Fleece Jacket
28629,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Sports Black Jersey
14671,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt
21596,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Grey Shirts
52064,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue T-shirt
57516,Men,Footwear,Shoes,Formal Shoes,Mushroom Brown,Summer,2012.0,Formal,Provogue Men Brown Shoes
33053,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue Shirt
58798,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,Highlander Men White Striped Shirt
20682,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Itotia Brown Casual Shoes
4132,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Fila Men's Mustang Red Shoe
33295,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Reversible Check Blue Shirt
3317,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Polo Jersey
30410,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans
51427,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Myntra Men Green Check Shirt
6665,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Lunarglide 2 Grey Yellow Shoe
17232,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Steel Grey Polo Tshirt
12572,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Tantra Men Navy Blue Printed T-shirt
3125,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Men's Star War Black T-shirt
30622,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Printed Blue T-shirt
7585,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Drip Swoosh Black T-shirt
3919,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Yoga Black Track Pant
18874,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Franco Leone Men Formal Black Shoes
14685,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Basics Men Yellow Striped Polo T-shirt
32949,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ADIDAS Neo Men Derby White Shoes
4300,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Guitar Gods Green T-shirt
2493,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Puma Men's White Polo T-shirt
23651,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Marvel Men Blue Printed T-shirt
6033,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,UCB Men's VNeck With Contrast Logo Black T-shirt
15333,Men,Apparel,Bottomwear,Shorts,Black,Winter,2012.0,Sports,Nike Men Solid Black Shorts
4764,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's White Polo T-shirt
32511,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Slip On Black Formal Shoes
10641,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy D Print Red T-shirt
4556,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Sweet Classic White Shoe
5484,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's City Court White Blue Shoe
37251,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes
10473,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Flying Machine Men FS Solid Grey Shirts
9249,Men,Apparel,Topwear,Shirts,Cream,Fall,2011.0,Formal,Mark Taylor Men Solid Cream Shirts
3773,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Pink Polo T-shirt
12324,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,2011.0,Formal,Genesis Navy Formal Shirt
6201,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Shoes
19390,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men Printed White Tshirt
23803,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Clarks Men Brown Leather Formal Shoes
9615,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Checks Red Shirts
18242,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
54951,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Do u speak green Men Red T-shirt
34088,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes
10813,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Dirt Rider Check Black Shirts
38645,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men White Jdi City T-Shirt
39797,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Peter England Men Black Formal Trousers
4338,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men's Leonard Black Shoe
59440,Men,Apparel,Topwear,Shirts,Grey,Fall,2012.0,Formal,Arrow Men Grey Check Slim Fit Shirt
32971,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Angry Birds Men Printed Blue T-shirt
24028,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt
13498,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Chimp Men Bai Cycle Blue Tshirts
9427,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,John Miller Men Solid Grey Shirt
3921,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Casual,Urban Yoga Men's Bottom Black Track Pant
17038,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,Gas Men Draw Casual Shoe
56850,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
40109,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue Track Pants
9043,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2011.0,Formal,Buckaroo Men Arena Black Formal Shoes
8191,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011.0,Casual,Locomotive Men Solid Poplin Lam Navy Blue Shirts
23669,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Spykar Men Grey Printed T-shirt
12912,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Grey Grafitti White Shirts
9271,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,John Miller Men Stripes Grey White Shirts
18626,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Men MC II Grey Tshirts
29161,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,United Colors of Benetton Men Red T-shirt
22589,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Shorts
39909,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012.0,Sports,ADIDAS Men Orange F10 Sports Shoes
20018,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Black Check Shirt
8165,Men,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Highlander Men Purple Checked Hale Slim Fit Shirt
31358,Men,Apparel,Topwear,Tshirts,Brown,Fall,2012.0,Casual,Locomotive Brown Printed T-Shirt
19532,Men,Apparel,Topwear,Sweaters,Red,Summer,2011.0,Casual,United Colors of Benetton Men Solid Red Sweater
7911,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Proline Men Grey & Yellow Striped Polo T-shirt
8959,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men Black Shoe
19700,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Shirt
49070,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Shoes
31956,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Ring Leader Low Black Sports Shoes
5448,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men's Training White Blue T-shirt
39307,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Chief Men Black Shoes
19364,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Redtape Men Calcullas Black Casual Shoes
2209,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Adidas Men 3 Stripe White Polo T-shirt
22119,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Provogue Men Black Formal Shoes
11109,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Indigo Nation Men Stripes Black Shirts
58566,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirt
14649,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Probase Men Face Print Green Tshirts
33857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Court Attaque Black Shoes
44905,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Puma Men Black Track Pants
19156,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
7549,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men Essenti Black Track Pant
28611,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Fly Black Shorts
2807,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2009.0,Casual,iD Men's Casual Leather Brown Funky Shoe
4551,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's T-Lite 9 Leat Black Shoe
5483,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Nike Streegato Black Shoe
37256,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes
10474,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Flying Machine Men Ydc Black Shirts
54536,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,F Sports Men Grey Deen Sports Shoes
18619,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Team Essential Polo White Tshirts
26116,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
3774,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Fushia Polo T-shirt
6206,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Lee Men's Palm Pink T-shirt
3546,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Black Lifestyle Shoe
9840,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men White Polo T-Shirts
22784,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deniyo Men Washed Blue Jeans
8992,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Basket II Takeahike Black Shoes
4763,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Gym Polo Blue Black T-Shirt
15334,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Solid Black Shorts
59827,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shirt
24473,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Falcon Lea Sports Shoes
10646,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy Athlethic Red Tshirts
3122,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Inkfruit Men's Deployment Light Brown T-shirt
30625,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed White T-shirt
9418,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,John Miller Men grey stripe Grey Shirts
29708,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Striped Purple Shirt
7582,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Stacked White T-shirt
6450,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Lotto Men's Calcetto Black Shoe
18873,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Formal Brown Shoes
14682,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Fall,2011.0,Casual,Basics Men Turquoise Blue Striped Polo T-shirt
24017,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Locomotive Men Charcoal Printed T-shirt
20685,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men Claro Brown Casual Shoes
15562,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
4135,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Sparta Black Brown Shoe
10010,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men As Showdown F Black T-Shirts
33292,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Arrow Sport
51420,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Shirt
17235,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid White  Polo Tshirt
19169,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Printed Blue TShirt
2004,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Sports,ADIDAS Mens Red T-shirt
19955,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,United Colors Of Benetton Men Purple Sweater
7576,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Zoom For 3 White Blue Shoe
2838,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Mr.Happy Blue T-shirt
58559,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
14676,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,Basics Men Brown Slim Fit Checked Shirt
52063,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Myntra Men Yellow T-shirt
33054,Men,Apparel,Topwear,Shirts,Multi,Winter,2016.0,Casual,U.S.Polo Assn. Men Striped Multi Coloured Shirt
57511,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Provogue Men Brown Casual Shoes
32186,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Sprint Speed White Sports Shoes
20671,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Striped Black Tshirt
26586,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Esito Vulc Cetto White Sports Shoes
13661,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Thick Black Stripe Shirt
7744,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Navy Blue Polo T-shirt
22126,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Provogue Men Brown Formal Shoes
44750,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2010.0,Casual,Globalite Men Black Tracker Shoes
